% Model:              ellipsoidsi3n4.mph
% Version:            COMSOL 4.4.0.150
% Date:               Jun 7 2015, 12:29
% Dimension:          3
% Nodes:              1253
% Expressions:        1
% Description:        Temperature
% Length unit:        m
% x                       y                        z                        T (K)
-4.3630519475783795E-7    5.848475858700627E-7     6.818208146787004E-7     315.6770903238196
-2.77332511001458E-7      4.2492746412351095E-7    1.2007286629218139E-6    309.5607532741172
-4.239725987854699E-7     7.153337613017685E-7     1.0516916508962153E-6    308.38531345779205
-6.210748877770067E-7     6.90774649929173E-7      9.224362285042068E-7     308.6228124706569
-7.354782513373845E-7     8.61529068795528E-7      1.1200902801412764E-6    304.63052915447685
-6.42857298905219E-7      6.449540981732893E-7     1.1663444014447048E-6    306.33730372426095
-7.472399895032253E-7     1.0802140762521379E-6    1.0197320460094209E-6    303.54068468913823
-6.975225382047375E-7     1.2272370186264163E-6    8.214610467595543E-7     303.508484160526
-7.431361570344325E-7     4.881081523458024E-7     1.7464461107004572E-6    302.23698464721645
-4.989618802149042E-7     5.148738305242661E-7     1.37796723660636E-6      305.80812155603684
-7.254466169991332E-7     7.082523883444182E-7     1.6420884540554181E-6    302.240146064745
-5.54168101274383E-7      7.827782349872481E-7     1.3811587630248073E-6    304.1650321011494
-6.165548857188206E-7     1.0214781222479449E-6    1.3413819377954065E-6    302.80582386965557
-5.473754700472842E-7     9.905731994083948E-7     8.820454153665668E-7     306.3530867229102
-4.818685694818933E-7     8.541826227797922E-7     6.997153996043045E-7     310.19970059780803
-3.4963958321610195E-7    1.3006152236633964E-6    4.360629764772307E-7     305.9042476833994
-2.603821990086204E-7     1.0279631460560715E-6    4.7017930674799787E-7    310.7073852473222
-5.261770816005139E-7     1.1533743306383874E-6    5.806312677656444E-7     306.4348611399418
-2.4135940242444166E-9    1.1067263284485469E-6    4.337943103577111E-7     310.02982073222273
7.203333164058477E-7      -4.813613121097591E-7    8.0736508178632E-7       310.96567235531336
6.290288100824342E-7      -4.465357594062085E-7    1.1013759632245077E-6    308.44138580560053
9.26080362998891E-7       -4.905123392572018E-7    1.0415684130354737E-6    306.06055382819045
9.28165506781469E-7       -2.7746708881199043E-7   8.309368793363132E-7     309.0335676240757
9.411675723757757E-7      -1.8041757198690646E-7   6.369417005159449E-7     311.29223713171314
3.3366705493004366E-7     -1.6724657537294586E-7   1.345456366083037E-6     308.21882481761713
9.059200814344429E-7      3.5586004342302676E-8    5.806823573641751E-7     313.0035071704679
1.1166304253759227E-6     -6.63517921600403E-8     7.315213847044943E-7     307.6825204016249
1.4129678608196312E-6     -1.0699362790635227E-7   5.464497908181397E-7     304.5529658517599
1.3599149288540214E-6     9.109519145485582E-8     4.1193593271242E-7       305.75993372774894
1.1253347823552609E-6     1.3941280510314774E-7    5.202820255773302E-7     308.95890273578306
1.342057144619483E-6      -1.8181107530646766E-7   8.636190977563894E-7     303.92194137702313
1.2859715835275715E-6     8.893799299465093E-8     6.76070631024681E-7      305.6469369572488
1.0988542015859956E-6     -2.4253898305811166E-7   9.875867457972644E-7     305.64843084146673
1.07032636666924E-6       -3.9369675530837417E-7   1.2493960078498174E-6    303.72462237602554
2.503685476039094E-8      1.1827617988338476E-7    1.275092006394018E-6     310.3142742391508
4.678972652515712E-7      5.79081349312763E-8      1.2602061187000829E-6    308.90758985215535
3.083741277087958E-8      9.778447533008672E-7     6.629291943232528E-7     310.64027910626913
3.6311676420387665E-7     1.206990231719922E-6     2.77290005825472E-7      307.8463245799485
5.045223456620048E-7      9.077566655580741E-7     4.214823374671773E-7     311.539553855163
2.941009736012086E-7      1.0860419138464597E-6    4.624336706611316E-7     309.4892022622878
6.844209664926281E-8      5.078877301768691E-7     1.0497062715829989E-6    312.18342987627574
9.416248086695989E-8      7.709059581176315E-7     8.52533054307302E-7      311.84719479357415
2.517667685662932E-7      7.438204477956819E-7     6.893592373863067E-7     314.2438436522668
-5.074479062509961E-7     4.7022925886602433E-7    1.6893563787913304E-6    303.3620666337601
-2.928598876338052E-7     6.020376393220571E-7     1.4659287625410543E-6    305.25989705431317
-3.8107225404560815E-7    4.2063147966428516E-7    1.89091156179048E-6      302.4771613144202
-1.6220108694686902E-7    4.1454518649792977E-7    1.5956566841583082E-6    305.02444270687016
-5.593683795906397E-8     4.376507672696611E-7     1.299273474779265E-6     308.5303358664562
-4.730123534163156E-9     2.1284456439721213E-7    1.4944183220285052E-6    306.78619524272295
-1.556162182109094E-7     3.350463033299913E-7     1.8638425941819408E-6    303.07873009149176
-2.3284453527015052E-7    5.210323675016153E-7     1.9884546270128905E-6    301.9387690079348
-4.26081552437614E-8      -4.4539623855685974E-10  1.7471477283821225E-6    304.3482472481157
1.177459233177594E-7      -8.097055246601886E-8    1.941152620587522E-6     302.84849726002784
7.912672206343938E-7      -3.6874880156813555E-7   1.3309305197220241E-6    305.163230101676
5.467308674505397E-7      -3.476515724631426E-7    1.4221741064089219E-6    305.7983038102593
5.793786388343013E-7      -1.85512239558995E-7     1.269379764480813E-6     307.78340232546935
7.318895500453466E-7      -4.408004036305872E-7    1.6065265021618811E-6    303.2099231165411
9.76134282665041E-7       -4.0264764096546333E-7   1.4991533648874335E-6    302.797262549232
6.596040722635278E-7      -2.8695545254270014E-7   1.8468838401331168E-6    302.2959454205277
4.772374840774243E-7      -2.779183353120321E-7    1.6435519977152141E-6    304.2318426836037
2.0337489762956182E-7     -1.2705544704015723E-7   1.645383693108761E-6     305.08273373108506
7.214141523028455E-8      2.2147781905561134E-7    1.6996695803810208E-6    304.58972146196
1.8907963991076613E-7     2.4643609980333308E-8    1.4364772500154863E-6    307.59205530645704
3.6500521526916316E-7     -1.5051003853427638E-7   1.8532848724497936E-6    303.10068592792044
-1.3316085992695543E-8    2.0132471317374483E-7    1.9892823113483195E-6    302.50771615792405
1.0910658284263211E-7     1.3442743986385308E-8    2.215433394132623E-6     301.40256260906057
3.496755486241788E-7      6.468008695386037E-8     2.0922109572122545E-6    301.7850379781358
-6.633000112627983E-8     4.327522517667756E-7     2.05830649848278E-6      301.83700210849463
-2.3199295229988372E-7    7.685049551106579E-7     9.193507598089439E-7     310.4526513880283
-2.26806031010911E-7      7.04051668347711E-7      1.22028813759366E-6      307.3336732169201
-4.800202934262219E-7     9.25125875578191E-7      1.107294263218008E-6     305.58557218244664
-3.163098149668584E-8     9.448464357469335E-7     8.689209006133174E-7     308.9866599502333
-4.837113698427347E-7     7.258350196233539E-7     1.6949506831143651E-6    302.5916467108026
-3.88454968178138E-7      8.856890457528752E-7     1.5758533436929078E-6    302.83981140512253
-3.0141277241071404E-7    9.98047064997203E-7      1.364421766244149E-6     303.70777200840877
3.92896733778628E-8       1.4155998584669627E-6    4.741939125834857E-7     304.80789640074914
1.275343048469411E-7      1.250788580642074E-6     6.395508091120164E-7     306.2719613174723
-2.4910164648239804E-7    1.0693518022051875E-6    8.252399547754386E-7     307.24118176121027
-1.3596790882535383E-7    1.2765715418299112E-6    7.033643676021623E-7     305.5705534702848
-2.110986435961498E-7     1.3347241005270462E-6    9.554004078857126E-7     303.50533660789887
9.185981685940374E-9      1.1162020879939416E-6    8.362137962701602E-7     306.90764365372786
7.001146829898777E-7      6.42710970783389E-7      4.274257884281524E-7     313.56873488129435
1.2562991804915355E-6     3.1192935895681574E-7    4.0313166719912945E-7    306.84657986968597
9.192369914981742E-7      3.7600211946033704E-7    4.854125251845845E-7     312.03328210845694
6.038570620435324E-7      7.031653337317886E-7     6.125373540474955E-7     312.1894333079906
8.447364587240262E-7      9.11120572116126E-7      4.3590404742823307E-7    307.5374935856255
1.0670529360665614E-6     6.44637523533458E-7      4.1349367433057776E-7    307.57290900961266
1.0836457686955459E-6     9.144118236240394E-7     4.832036368753766E-7     304.7557828223576
1.2375958010792212E-6     2.0462716845667416E-8    9.627429232103283E-7     304.6107600633696
5.13328385292313E-7       3.5783569433376193E-7    8.891970974040456E-7     313.75023771621375
4.863105151301227E-7      2.4749653326689583E-7    1.064806490327734E-6     311.51154903583756
8.201611329513837E-7      -2.031296196832051E-7    1.0871743110921892E-6    307.8105521332655
6.188648120693212E-7      5.906883806881562E-8     1.0753472652149672E-6    310.45492292169996
9.192558582204199E-7      2.603396141606334E-8     9.176825177415021E-7     308.79843391439584
6.668382142588834E-7      2.490288728720875E-7     1.021210356330138E-6     310.2302810219817
6.740010771153795E-7      4.86874156962089E-7      8.494963321613413E-7     310.9571949479659
4.6662989498122163E-7     1.3704345419628495E-8    1.4929698774638412E-6    305.9702800948332
1.0656371190076012E-6     2.0828499125960706E-7    7.941657918997325E-7     307.65400591812073
1.2293122068804372E-6     3.3111377566153155E-7    6.883731672126836E-7     305.79202256804643
1.1262993405502477E-6     2.221805636572515E-7     1.0605778168152235E-6    304.8902062245
7.56171136374547E-7       2.4018874256435166E-10   1.3305909078828556E-6    306.0149252341268
9.898589784155485E-7      -1.766047111732553E-7    1.3389288509358347E-6    304.14073645322543
1.0762744654700664E-6     2.0929425168866452E-8    1.2217975296872482E-6    304.4183642342761
3.0512811461007534E-7     2.3288394213263912E-7    1.4269084923943929E-6    307.088609142541
-1.0652771588059745E-7    7.851953837694759E-7     1.5121356746681958E-6    304.1968415879894
1.6211213746901226E-7     3.712897903859081E-7     1.235726504140283E-6     309.7504612558732
3.413415727927564E-8      6.159617810071748E-7     1.3888746764951395E-6    306.3314813612223
3.7183095888296154E-7     4.3057607238294E-7       1.1498571000220699E-6    309.8185950344439
5.172789722487248E-7      2.9211296061388636E-7    1.275790520485504E-6     307.81645103533964
6.719374850797576E-7      1.992551527363449E-7     1.318643543733742E-6     306.5341755055778
1.4433701604453985E-8     8.720373530071926E-7     1.1755242009883372E-6    306.6160196169704
1.0222155380441481E-7     1.0103244989580523E-6    9.62053883307326E-7      307.12146630458807
4.03779803221025E-7       8.908788915680074E-7     6.578460526365789E-7     310.6806094894066
2.073206682472674E-7      1.0174092488394953E-6    7.439276592604828E-7     308.8157052333779
3.7783821169647964E-7     1.3529877897207802E-6    4.964133472284701E-7     304.88781221382203
6.96438306290555E-7       1.033017755141513E-6     5.520452172913864E-7     306.9124656497263
9.143058494525839E-7      1.0976417331005633E-6    5.660044649066224E-7     304.3317788028627
6.759917209149996E-7      1.2700321311148518E-6    5.125604946064554E-7     304.3889205044033
4.726236989026755E-7      1.1741519757320557E-6    6.57401206762945E-7      306.05692145583527
4.0082299289887116E-7     6.243106211264442E-7     9.408268505664534E-7     311.0247554301997
2.3895018703697304E-7     7.260060490742921E-7     1.1378955136268212E-6    308.0696385861956
3.133486313482118E-7      9.218134600463607E-7     8.981757492841849E-7     308.275084860293
6.2139618617703E-7        8.985212681527877E-7     8.025712766205884E-7     307.4945135509768
-2.5193007008206637E-7    6.839052305009328E-7     1.7795146694410816E-6    302.6515793877679
-1.3933615422692285E-8    5.982798717240776E-7     1.7496447317744781E-6    303.2799083053087
1.8146396422008377E-7     3.952776620847236E-7     1.6037009785087588E-6    304.98392203035445
9.448495109448169E-8      5.089574609706228E-7     1.9188290890805297E-6    302.4331145958093
2.2642752727680004E-7     1.6050652824359307E-7    1.8548171261915223E-6    303.2913477546727
7.632400868182133E-7      -1.514555131481316E-7    1.5760519886190211E-6    303.78799471349697
1.0142987623376141E-6     -1.3386395207449583E-7   1.63477608892487E-6      302.2341456620295
5.866670620911148E-7      1.7647065672594016E-8    1.839208667398008E-6     302.7336699123654
3.1879960079326764E-7     1.3645351367534934E-7    1.6752475323709976E-6    304.5832564189516
4.358058787048689E-7      3.3303339577070373E-7    1.6616215382050774E-6    304.0982329007712
6.13615254731961E-7       1.2932518671917138E-7    2.0339481011974917E-6    301.5933727113916
4.7472331390592107E-7     2.70335446614837E-7      1.9194249346661904E-6    302.36413379229367
2.3066379927870673E-7     3.617855597217205E-7     2.078301390755791E-6     301.75239889262406
-1.2766845322872317E-7    1.0667024033893516E-6    1.088262601611492E-6     305.4222756509153
-1.9420553578228275E-7    9.999516873857034E-7     1.6481182677874065E-6    302.18642768238163
2.0471732580084294E-8     8.614898846076852E-7     1.661421919278047E-6     302.8352228692273
2.5991490328197E-9        1.063024733240698E-6     1.4304814211513E-6       303.1584978539841
1.6874657307228156E-7     1.296202917946004E-6     8.620003051566832E-7     304.43501187681534
-2.480607116930659E-9     1.274056491443429E-6     9.943901675051387E-7     304.06023822445337
8.206045421048169E-7      6.823086780112852E-7     6.989673723457725E-7     308.73199692135705
1.1373705052140363E-6     5.783782297778742E-7     7.008417798807697E-7     305.6812546610788
9.274312491777763E-7      4.6562175962240027E-7    7.774422722782811E-7     308.5066091654011
6.368676066160609E-7      6.810075307368434E-7     9.286797994657971E-7     308.503440475771
9.914243797358175E-7      8.652708541406472E-7     7.005588038849019E-7     305.16682775189093
6.576230738958496E-7      4.359678797874691E-7     1.113963711169094E-6     308.0949340940678
8.860632146792701E-7      2.207355462992901E-7     1.1741974729561912E-6    306.2352079780284
9.029663600048882E-7      3.3917119098705587E-7    9.707326755147207E-7     307.6521549831268
8.429539005799128E-7      6.087272766453547E-7     9.997476211042174E-7     306.49905340225365
6.362880340182151E-7      2.2512898066754398E-7    1.5535167504877834E-6    304.4600667411749
1.1295538864302434E-6     4.7369929030267397E-7    9.710090500170975E-7     304.69210100095887
1.104864941117897E-6      3.536937312769754E-7     1.2657047894164754E-6    303.47245205646965
9.14098797345697E-7       3.1546524924879235E-7    1.4384369073420952E-6    303.7086206001095
9.977112595599414E-7      7.860089201556976E-8     1.4923285739438792E-6    303.1558085736796
5.484131755898482E-7      6.219873538656305E-7     1.209911156486691E-6     306.6488830032196
4.199395145851939E-7      5.009594366544946E-7     1.4939553852613915E-6    305.0827455047109
1.9087953480334545E-7     6.908891780576475E-7     1.619008624793516E-6     303.75998597295796
1.654680304178416E-7      8.566004600247358E-7     1.4121656335859545E-6    304.5027750559593
3.020312005629565E-7      6.404366738739922E-7     1.37561048127179E-6      305.89535597198727
7.094729504360864E-7      4.760512946721656E-7     1.44224663487723E-6      304.3777561671969
2.321649205653275E-7      1.0842487240529432E-6    1.1264307941829456E-6    304.81117267541225
4.842308694325188E-7      1.1485873729711466E-6    8.58601620191511E-7      305.14478383600186
3.971724599120672E-7      8.848159598362074E-7     1.3032110097041356E-6    304.66868272865224
4.089651579225816E-7      1.378822305575574E-6     8.916519179701762E-7     302.94595831209966
9.13507777188383E-7       1.0525307394074378E-6    8.103276788008384E-7     303.74793526698045
7.957219702977745E-7      8.459004641201644E-7     9.230434669947606E-7     305.7000425916379
5.300793144896323E-7      9.080356044622541E-7     1.0714149063297149E-6    305.7786452661067
7.155642240013097E-7      1.0922014807291217E-6    9.97597507545534E-7      303.7304501204146
2.0961214759858814E-7     7.827115506582594E-7     1.8251225795204123E-6    302.1134159324983
3.236385532598138E-7      4.916579856197911E-7     1.7982855479620257E-6    302.9850155281965
8.785427868580634E-7      1.865397387514207E-7     1.755532403856063E-6     302.1515063070273
6.027743778339892E-7      4.805899232496157E-7     1.7401781262262018E-6    302.7320635423228
6.46932089819467E-7       2.5304200964651434E-7    1.7864022299302612E-6    302.7242983615399
2.0380246420586212E-7     9.622286979502057E-7     1.6427007143240757E-6    302.38111736107845
3.127805482325165E-7      1.1201196522903422E-6    1.4006424441250744E-6    302.6885869185342
1.0019718030209499E-6     7.690282337704349E-7     9.686645851153836E-7     304.31415617440297
7.069819502170411E-7      8.00750611020109E-7      1.1622947746771052E-6    304.9212908294267
9.064176346658755E-7      5.903280761985503E-7     1.2614124580722885E-6    304.10131611217747
8.342249094996599E-7      4.4523784342809775E-7    1.6310161417734992E-6    302.62501348619395
1.029813605746235E-6      5.387446338842759E-7     1.4765206144803028E-6    302.2978945429125
4.2226223829514047E-7     7.585778707088628E-7     1.7553240316867468E-6    302.2728560473117
5.986538943196965E-7      7.146929561220137E-7     1.4639838570700978E-6    303.74590471899245
3.866016727419031E-7      8.454439487446947E-7     1.535641194310634E-6     303.284233654431
8.663394308386238E-7      6.472026022598027E-7     1.5513613087676248E-6    302.3706626855173
7.187764310095585E-7      6.711186634422408E-7     1.6612758369618155E-6    302.2815824992991
5.665720288971305E-7      9.923920558121745E-7     1.380356990517149E-6     302.9319194811478
8.135892447674238E-7      8.531211276172126E-7     1.463046047563586E-6     302.2670638729979
-2.938717332762631E-7     -2.825466669727647E-7    0                        686.7748995801442
-9.0570127097437E-8       -3.485184745148335E-7    0                        732.8411977760026
-3.84573355581025E-7      -1.3374612585579075E-7   0                        689.8967008339449
-2.434895301776191E-7     -2.3187639542207854E-7   2.525563207436544E-7     715.2028067110627
-1.772947932798166E-7     -1.236280106571992E-7    0                        824.7652564089386
-4.283759113178597E-8     -1.5951095765397996E-7   1.7099048138176923E-7    830.699822654546
1.1714824394357111E-7     -1.4835352185913246E-7   0                        836.3893299761056
1.1900225854024766E-7     -3.9287332147952385E-7   0                        692.2550397294857
-1.0758790852925836E-8    -4.178380652155408E-7    2.6357969635081134E-7    638.9382640815385
2.703483301737332E-7      -3.0948636799983807E-7   0                        679.6544103863009
-3.2319352591515917E-7    -2.1202312912054664E-8   2.064077958790626E-7     733.0811218602577
-3.382368964823817E-7     6.892412217396124E-8     0                        742.9804288502747
-2.5930566311155345E-7    3.041414867974398E-7     0                        696.3567792397945
-2.3691016699868016E-7    -1.2765397401431647E-7   5.474446078679037E-7     623.6219502951097
-2.8284228507383304E-7    9.01722065832741E-8      4.3797599741237433E-7    662.5089628065094
-1.246282437184446E-7     1.2587853956875426E-7    1.79421763463256E-7      825.0758492967979
-1.1619083184873096E-8    1.5803394295690794E-7    0                        848.4105131989955
-2.00901228815778E-8      -2.656176710224317E-7    4.903703636615449E-7     665.4208719732688
1.4936209543965606E-7     2.8928353947674467E-8    2.0629916267241712E-7    827.8006680366442
3.135149405204113E-7      7.217146516401423E-8     0                        752.5696789457014
3.6290102285893636E-7     -1.4303550809948852E-7   0                        707.497486905964
2.2129124227770068E-7     -2.4369708529308675E-7   2.736446752268488E-7     708.9011335980819
-1.6749062303512295E-7    8.623833384592688E-8     6.519033069949922E-7     594.3492625152775
-2.492775446624668E-7     3.102136182389829E-7     2.6972653211123246E-7    658.2622961445758
-9.368957462506643E-8     4.070073732772495E-7     0                        683.9902389749465
2.4954259859812945E-7     2.964115693286572E-7     0                        705.917734767878
-1.0263693079110283E-8    -5.109498781777148E-8    6.999143383291656E-7     594.5751215765448
-6.147671354061049E-8     2.5293980187388035E-7    3.953448375867621E-7     715.7778865209258
1.2177500969197168E-7     3.2959133588453856E-7    2.3157675945938158E-7    705.9628008743148
7.677130396717613E-8      4.0485682456643434E-7    0                        683.5958844642312
1.5767166617695812E-7     -1.0709820973829806E-7   5.633420749086412E-7     653.1454929456303
3.2685123776679434E-7     2.305611753772712E-8     3.583035970237918E-7     685.573126923206
3.4124316670660357E-7     2.1915202911634736E-7    2.1080552800926161E-7    674.6247408287038
9.180878462410676E-8      1.475191120315903E-7     5.823541612853988E-7     653.3246131864288
2.2126611013942196E-7     2.5169760941299433E-7    4.230657381044495E-7     649.3926111368221
-6.393003229252656E-8     -3.4870741836355675E-8   4.1002958158718864E-7    780.551935511478
